8/1/2015,5,0.000663644,0.367098485,0.435217398,0.024550228,0.007824957,0.013960321,0.113048575,0.000561284,0.020570477,0.098397398,0.015561893,0.039624424,79.72614249,30.38996945,36.46875566
8/2/2015,7,0.000811252,0.495949058,0.304352195,0.032166731,0.014352805,0.074948048,0.132394401,0.000440227,0.054192974,0.180581514,0.078142244,0.044955738,85.88110003,16.33696002,95.33599344
8/7/2015,5,0.000194779,0.206856151,0.348179606,0.003060484,0.000700726,0,0.086446876,0.000437448,0.002906604,0.034683847,0.005169668,0.017997686,41.83584887,6.051060007,27.29313278
8/10/2015,1,0.002434419,0.389171002,0.721420739,0.0412535,0.016181405,0.024602124,0.188333877,0.000761763,0.030687679,0.050633861,0.167005722,0.077279659,129.2717166,48.12118368,56.40135716
8/13/2015,4,0.000775274,0.555949038,0.460670915,0.011646709,0.029651976,0.020907267,0.145004052,0.000667785,0.007624161,0.104879227,0.099142312,0.050110342,122.3686172,40.55312645,44.82793598
8/16/2015,7,0.000786566,0.405949184,0.833922089,0.028279774,0.005291146,0.063975579,0.159144381,0.000977887,0.043362581,0.144605134,0.016901069,0.061631942,88.79395751,44.56082614,16.07171057
8/19/2015,3,0.000410394,0.31585935,0.795278531,0.013743458,0.004063891,0.032295486,0.128864118,0.000905605,0.02818742,0.135629121,0.020299241,0.074862206,33.97026175,5.590646358,36.01665298
8/22/2015,6,0.001213301,0.441410969,1.551133235,0.061845813,0.007841515,0.063976751,0.274092971,0.00160863,0.043797707,0.112666033,0.017350592,0.082342773,91.5125184,33.70454014,37.46914929
8/25/2015,2,0.001753579,0.284608817,1.055019346,0.027274375,0.021704709,0.039876584,0.274036168,0.001128125,0.025160833,0.084840406,0.042493626,0.079700953,141.2165274,45.69460627,63.62460819
8/28/2015,5,0.000657318,0.282693071,1.298450061,0.060446343,0.011152844,0.073508633,0.169472142,0.001232634,0.026109702,0.190224825,0.030724588,0.055099616,78.59790828,28.9802274,24.04132181
8/31/2015,1,0.000532361,0.326950265,0,0.036890524,0.000697631,0,0.053463941,9.8916E-05,0.027056057,0.015887718,0.005219259,0.022849446,23.00816795,3.788641487,28.3929458
9/3/2015,,0.00071288,0.260738579,1.553354224,0.010124142,0.012206628,0.019749528,0.202035789,0.001862232,0.012822467,0.090284945,0.04990117,0.060141964,82.39820591,27.23331932,24.63704429
9/6/2015,7,0.00155357,0.151107238,0.640622982,0.006324246,0.012430287,0.001337252,0.172661429,0.00117207,0.005573358,0.02087129,0.028435337,0.059957785,94.52251448,18.16633885,75.14350531
9/9/2015,3,0.002222014,0.332538942,0.819242278,0.030193504,0.024765568,0.094808361,0.232640493,0.001151685,0.016175722,0.165265614,0.046745315,0.084050559,139.450148,30.76621411,108.5728883
9/12/2015,6,0.000696961,0.576774968,0.456331214,0.005659692,0,0.00368121,0.052281478,0.000481747,0.008469055,0.036532676,0.030242207,0.022235035,,,
9/15/2015,2,0.000915354,0.164659284,0.270042821,0.006877058,0.019471426,0.035119119,0.122037195,0.000349068,0.004089151,0.03333884,0.047133762,0.051260982,24.30512491,4.606089447,29.04014338
9/18/2015,5,0.001532292,0.411801593,1.229894552,0.018074399,0.034646352,0.022074177,0.254406542,0.001298876,0.032385556,0.046654442,0.081444212,0.106532158,69.82215436,8.80745254,68.39214829
9/21/2015,1,0.001021314,0.282452072,0.404552523,0.013135981,0.028212538,0.048203993,0.15345998,0.000591053,0.016727087,0.150308211,0.063334071,0.086599226,71.5053304,11.10081616,81.65590368
9/24/2015,4,0.001297425,0.250073249,0.971968812,0.011108851,0.030862557,0.031097005,0.21190571,0.001195759,0.022909966,0.122849053,0.084294383,0.113564726,74.56660323,10.54776664,71.72960421
9/27/2015,7,0.00129648,0.258249508,0.599060943,0.018452591,0.031013093,0.067085106,0.198723402,0.00077863,0.016371625,0.152040448,0.111225825,0.102266377,126.8018636,44.70152184,63.63218223
9/30/2015,3,0.001153716,0,0.016952422,0.01674007,0.01660597,0.019690119,0.136371026,0.000898554,0.036956606,0.098276675,0.169209374,0.068498233,83.32619012,11.97053107,76.42723182
10/6/2015,2,0.001716048,0.205193457,1.186961616,0.019013428,0.033038535,0.039393541,0.130392287,0.00117373,0.031710016,0.072760394,0.174447041,0.099913201,115.9985234,24.78830402,107.9910407
10/9/2015,5,0.003073801,0.141817001,1.769998502,0.016528979,0.036528029,0.171489876,0.207991237,0.001962486,0.032071073,0.165519026,0.123876583,0.139242504,221.4741034,57.82560585,109.7440305
10/12/2015,1,0.00097588,0.114247917,0.447442631,0.032723528,0.010328719,0.004085862,0.0879936,0.000553608,0.035854539,0.018712475,0.048225052,0.073474622,57.27404107,13.19517181,48.23064073
10/15/2015,4,0.000207401,0.134164208,0.848901863,0.00144941,0,0,0.051855034,0.000596596,0.000718622,0.002130233,0.014010016,0.012136156,28.10130604,4.602246601,32.12519226
10/24/2015,6,0.00143892,0,0.901676369,0.005506086,0.032493761,0.039042092,0.204199791,0.001489828,0.016618056,0.060958512,0.109931533,0.121964658,153.5475782,27.59476029,92.4710182
10/27/2015,2,0.000948029,0.124279558,0.577991413,0.007846977,0.023605794,0.059067034,0.113296885,0.000729783,0.012476152,0.099168029,0.177580771,0.078456965,87.27516502,15.36398259,85.5971909
11/5/2015,4,0.000702436,0.14306019,1.512101746,0.00363267,0.012715524,0.029767441,0.072344504,0.001677321,0.005008502,0.054614227,0.039265542,0.049976613,184.0123812,30.49173692,89.58960491
11/11/2015,,0.0006773,0.044013751,1.024007944,0.001503402,0.021286622,0.015741464,0.068488692,0.001933507,0.007387382,0.024711181,0.048475711,0.059053914,155.2086286,36.71774722,91.56156827
11/17/2015,2,0.003218537,0.265594272,2.437840867,0.007228287,0.050512574,0.099292564,0.162182436,0.003254495,0.017338379,0.114686619,0.071269176,0.186846471,186.532167,38.0619873,142.4888286
11/23/2015,1,0.001832149,0.105002024,1.2858692,0.006666356,0.024469412,0.031709833,0.105348094,0.001688369,0.011177997,0.032534994,0.086237757,0.08434082,82.61529757,17.29755009,56.44057592
11/26/2015,,0.0005571,0.068336948,3.335545524,7.08988E-05,0.023458721,0.081164958,0.102147665,0.003657873,0.001628805,0.047991171,0.040854777,0.123096092,200.4057127,66.09665151,66.54109295
11/29/2015,,0.001910509,0.311698106,5.117352679,0.001710488,0.040817059,0.038258489,0.122474823,0.005359998,0.008784765,0.044221659,0.048615065,0.151407459,120.4269454,17.04882843,59.52060104
12/2/2015,3,0.002119274,0.084638103,0.963227216,0.006387054,0.036127564,0.043088242,0.17945528,0.002727583,0.015817685,0.062752791,0.088982253,0.019531734,196.1456564,49.06192876,110.7909693
12/5/2015,6,0.002975405,0.081374266,1.956775474,0,0.028493413,0.02888373,0.234000125,0.004548345,0.021070903,0.047903136,0.089934039,0.044273199,164.0490463,35.52848465,97.05796722
12/8/2015,2,0.002766031,0.000182613,0.30298739,0.018104499,0.011834126,0.06886788,0.158599704,0.001252725,0.036134422,0.132837881,0.064765302,0.016241603,225.0064596,56.52389046,140.6715712
12/11/2015,5,0.000619891,0.038745955,1.910609407,0.000149499,0.019021514,0.053995173,0.1535523,0.003076125,0.00374381,0.073390312,0.048977221,0,56.43618431,16.29159794,24.73401946
12/14/2015,1,0.001348175,0,0.939693447,0.000279775,0.016447445,0.047892599,0.153474906,0.002353943,0.015475641,0.039989762,0.041425766,0,201.5882805,53.08551415,112.283795
12/17/2015,4,0.000619891,0.038745955,1.910609407,0.000149499,0.019021514,0.053995173,0.1535523,0.003076125,0.00374381,0.073390312,0.048977221,0,286.2798985,113.1834935,39.97253669
12/20/2015,,0.001348175,0,0.939693447,0.000279775,0.016447445,0.047892599,0.153474906,0.002353943,0.015475641,0.039989762,0.041425766,0,460.427443,185.7164746,41.14481267
1/4/2016,1,0.002175269,0.035552192,0.448508362,0.01284003,0.01559864,0.025761188,0.097808785,0.001185444,0.019134127,0.060963569,0.179367921,0.043410486,85.76417466,16.79959592,56.90124683
1/7/2016,4,0.00090151,0.02696401,0.547329575,0.021881892,0.016762231,0.040944752,0.11622067,0.001148706,0.017848221,0.25753236,0.092519815,0.053177985,113.8015803,25.14716854,60.93011385
1/10/2016,7,0.002292051,0.00798594,1.572427766,0.004322548,0.029157455,0.03568442,0.239119584,0.004022169,0.021811194,0.131149048,0.072039673,0.024926292,171.9518484,40.29592752,104.906101
1/13/2016,3,0.001350771,0,0.026759214,0.007632749,0.020538016,0.030132858,0.141836155,0.000957197,0.024615652,0.23235757,0.116129868,0.03342406,136.4180798,25.23494262,95.35160194
1/16/2016,6,0.000602357,0,0.922796534,0.006627523,0.020688287,0.03524678,0.139965213,0.002305445,0.01092674,0.223514637,0.054272148,0.00123952,71.04358243,14.82099628,56.37547821
1/19/2016,,0.001943356,0,0.427955343,0.019213869,0.025334679,0.052580826,0.10654539,0.001392683,0.035015874,0.241334815,0.148924868,0.019208651,115.4653529,21.733237,94.53125312
1/22/2016,5,0.000770618,0,1.056810469,0.007393636,0.027921347,0.043230439,0.238289964,0.00247027,0.013315768,0.219150451,0.174238188,0.225986186,87.73081878,18.1853687,58.87305806
1/25/2016,1,0.002401332,0.037665331,1.086613925,0.003654297,0.034412426,0.018173231,0.15423227,0.003129706,0.012517695,0.027573324,0.08013082,0.023232398,143.3340809,30.1819997,96.20347427
1/28/2016,4,0.000539894,0.528099818,0.138205217,0.002916589,0.003894344,0.003075331,0.015354409,0.000386804,0.016214852,0.013079769,0.01366087,0.068478103,61.94442298,10.48581531,42.62643864
1/31/2016,7,0.001235563,0,0.363913653,0.000703293,0.014827494,0.008873618,0.135410913,0.001103279,0.006553642,0.014908931,0.051968712,0,110.8137825,27.14063008,78.06743689
2/3/2016,3,0.001669837,0.077672696,0.987139238,0.002484203,0.022778421,0.009413515,0.171735515,0.002327697,0.013642483,0.006319293,0.066588992,0.019753039,122.4192341,27.68091378,82.65828955
2/6/2016,6,0.002220003,0.103904789,2.548012821,0.004901826,0.028272547,0.111491513,0.203231026,0.005044932,0.019927449,0.217492531,0.114276221,0.043727754,241.9603128,63.1568747,118.1707437
2/9/2016,2,0.005515273,0.069163528,3.55884036,0.004873019,0.043288137,0.058682192,0.288801671,0.005275473,0.027730547,0.19731022,0.116296911,0.078393599,147.9854475,31.07551465,85.2088717
2/12/2016,5,0.001783762,0.000392698,2.366612413,0,0.022634129,0.057906984,0.231595269,0.005598792,0.020969033,0.128359838,0.100937516,0.127486657,387.0045521,89.43567875,205.2694101
2/15/2016,,0.002172944,0.237687197,0.813984715,0.022341368,0.027525213,0.077698523,0.240112555,0.001694625,0.02820062,0.121456884,0.09500359,0.02330541,164.4003028,61.93827539,49.02747707
2/18/2016,4,0.000921217,0,1.117809651,0.010721425,0.031971564,0.036601068,0.271858696,0.002324881,0.01138883,0.025990346,0.091801656,0.027750192,318.1329634,147.0469198,18.10582482
2/21/2016,7,0.003098052,0.112196637,1.490113589,0.012876109,0.036487797,0.097105932,0.26041149,0.002848801,0.037809398,0.191588869,0.151935783,0.054666717,127.0924108,31.81363696,95.2751542
2/24/2016,3,0.003039929,0.269019678,0.653276233,0.014031891,0.029237403,0.147111124,0.280122145,0.002030171,0.020770242,0.239014438,0.22112689,0.037286619,223.7616106,48.54018485,168.9960475
2/27/2016,6,0.001109077,0.013183764,0.195147065,0.036171959,0.014125452,0.138639012,0.146469106,0.001445868,0.034683817,0.425095975,0.055674377,0,91.35113912,16.46475818,77.43084911
3/1/2016,2,0.000926283,0.011285263,0,0.003592617,0.007225441,0.077002984,0.117737705,0.000372322,0.019102224,0.230978829,0.062363105,0,124.4747746,21.18399935,112.5449959
3/4/2016,5,0.000471379,0.157714148,0.764889012,0.010923688,0.008716733,0.019605924,0.072867369,0.001307163,0.023674859,0.043585755,0.105488965,0.030670411,38.07024553,5.524920114,23.1977493
3/7/2016,1,0.000919499,0.033920151,0.923563915,0.003885525,0.019194873,0.04194074,0.231923006,0.001735264,0.020459756,0.036571458,0.068402529,0.002893236,122.8594389,20.1377283,100.3004511
3/10/2016,4,0.000385132,0,0.2461905,0.005736759,0.014032131,0.027388409,0.134549375,0.000995171,0.006188175,0.050483924,0.089289761,0,66.11019365,12.3763837,45.56236474
3/13/2016,7,0.001099686,0.088086441,0.951553849,0.014368291,0.025179441,0.032659479,0.120896076,0.000836737,0.01762487,0.031287316,0.106864071,0,147.6703633,36.32341509,92.65954893
3/16/2016,3,0.000668611,0.019458509,0,0.008789023,0.006175599,0.066124598,0.175240381,0.000675996,0.030855279,0.191925453,0.095930844,0,118.5919153,5.309541239,56.62049969
3/19/2016,6,0.000334783,0,0,0.0045384,0.006309974,0.028479222,0.093217544,0.000631327,0.004982477,0.225000878,0.053129796,0,58.47263526,10.9402415,47.78335996
3/22/2016,2,0.001496271,0.042396855,0.474964056,0.002074789,0.01458792,0.063349712,0.186262042,0.001643638,0.019920642,0.126930681,0.306188025,0.004287464,126.7827512,18.06729825,86.49406339
3/25/2016,5,0.000974239,0.251909247,0.74189488,0.015584105,0.017591441,0.062407427,0.282694617,0.001623672,0.00078167,0.40734812,0.038801322,0.001422768,60.81768321,10.98864097,35.33338314
3/28/2016,1,0.000822579,0.235935151,0.756094329,0.004626637,0.015163352,0.02270278,0.163503431,0.001397498,0.012975865,0.086167888,0.299960442,0,56.85376866,11.48767716,37.72887601
3/31/2016,4,0.001326099,0.162479671,1.96891397,0.020050251,0.024243633,0.056308227,0.325919153,0.003057363,0.032261441,0.204680942,0.340007614,0.007913083,116.2296327,26.96756618,87.31797767
4/3/2016,7,0.00032634,0.461833701,3.136780015,0.008683323,0.008788753,0.019778,0.082985012,0.003469699,0.003655201,0.11346998,0.03443061,0.064146294,,,
4/9/2016,6,0.001604901,0.207017936,2.110679968,0.02168131,0.053210751,0.103344707,0.228463124,0.002628897,0.024355966,0.656113631,0.368028485,0.11111561,128.3957856,27.34549936,101.4944879
4/12/2016,2,0,0,0.361298833,0.000605309,0.001142049,0,0,0.000246116,0,0,1.34747E-05,0.003785006,36.10832249,7.77129621,29.7344852
4/15/2016,5,0.002066016,0,0.133252194,0.000260935,0.000323521,0.003060269,0.001135662,0,0,0.001227477,0,0,175.4611378,47.04881144,103.5388854
4/18/2016,1,0.000212825,0.475521871,3.095797718,0.021532107,0.013652004,0.018198712,0.326517482,0.00313785,0.020319035,0.19137323,0.053529997,0.076706557,151.6557628,24.40667356,120.2772052
4/21/2016,4,0.003176883,0.31434294,2.784241002,0.015942149,0.032090425,0.041536321,0.316276289,0.00392048,0.036999131,0.094328972,0.150675779,0.168674215,97.24363726,18.64646649,55.20142938
4/24/2016,7,0.000212825,0.475521871,3.095797718,0.021532107,0.013652004,0.018198712,0.326517482,0.00313785,0.020319035,0.19137323,0.053529997,0.076706557,159.2847379,7.815629643,36.98118278
4/27/2016,3,0,0,0,0.024681711,0.030522177,0.027792449,0,0.0010177,0,0,0.005948158,0.004270056,,,
5/9/2016,1,0,0.548865531,2.4816952,0.014103412,0.013525921,0.022062684,0.221238498,0.002168326,0.003476233,0.005774199,0.011667303,0.049864754,,,
5/12/2016,4,0.000482054,0.170621383,1.763738343,0.004128856,0.006014982,0.00809259,0.065568475,0.001212026,0.007590356,0.010381637,0.004235598,0.028558602,,,
5/18/2016,3,0.000194979,0.124223941,0,0.007680248,0.000976983,0.001851563,0.032446648,4.98429E-05,0.004193666,0.087212421,0.007157938,0.014024261,,,
5/21/2016,6,0,0.043124973,0,0,0,0,0.001295256,0,0.000644506,0,0.00090128,0.011417627,,,
5/24/2016,2,0.002069541,0.209774652,3.872757889,0.061365978,0.044133274,0.062456238,0.42072122,0.005346768,0.051291718,0.233498669,0.28290318,0.222548363,,,
6/5/2016,7,0.00048455,0,0,0.007521361,0,0.005874851,0.071412631,0.00036839,0.010188679,0.239039698,0.011661047,0.020180027,,,
6/8/2016,3,2.8684E-05,0.063395934,0.640789804,0.016803628,0.005087864,0.008022427,0.053551818,0.000656621,0.02133565,0.085600725,0.01801215,0.028577137,,,
6/11/2016,6,0,0,0.024315635,0.004590818,0.004303592,0.037202897,0.115766266,0.000144909,0.005920778,0.127639649,0.082650284,0.055580304,,,
6/15/2016,3,0.000279719,0.073933094,3.499850975,0.011250512,0.025284135,0.071268596,0.163233438,0.003131189,0.013622842,0.117107612,0.056065368,0.056050434,,,
6/18/2016,6,0.001441727,0.255606336,3.105097315,0.028222002,0.023120791,0.057867833,0.179085306,0.002748198,0.044489897,0.08448321,0.045101412,0.068904763,,,
6/21/2016,2,0.000501916,0.240208948,0.199626037,0.033354018,0.011059606,0.024334385,0.095869044,0.000452389,0.014505081,0.330083158,0.021212986,0.033979148,,,
6/24/2016,5,0.000247277,0.125010406,1.543778369,0.023081474,0.008472618,0.013057173,0.104743351,0.00143444,0.008963586,0.137050209,0.013984027,0.028108465,,,
6/28/2016,2,0,0.103831014,0.688323144,0.019296342,0.00731633,0.012551793,0.107822822,0.000817416,0.031346533,0.248832522,0.056399991,0.047299753,,,
7/1/2016,5,0.000272605,0.120756386,0,0.004476533,0.002173558,0,0.041292094,0.000361006,0.001424835,0.076488055,0.023747694,0.024125723,,,
7/7/2016,4,0.000324215,0.056581385,0.433493752,0.004826393,0,0,0.054340307,0.000514088,0,0.595372556,0.01476582,0.037642298,,,
