0.000357115,0.000360207,0.000319638,0.000312329,0.000329385,0.000340337,0.000346
0.190950787,0.180848033,0.100015131,0.15812223,0.154994117,0.168159993,0.17142996
7.323062117,6.953087017,6.544796648,5.488107224,7.865699495,6.367705652,7.900834303
0.863508066,0.816869762,0.665397602,0.723142921,0.79816596,0.910982713,0.943521356
0.00818435,0.008534484,0.008682013,0.007112952,0.007433519,0.006635052,0.007604246
0.011400068,0.010201688,0.009892465,0.009014969,0.010492268,0.011141902,0.012281289
0.045011245,0.043134137,0.041784958,0.009364582,0.007587191,0.008605008,0.011712113
0.092206972,0.085643379,0.070784826,0.065229241,0.068604659,0.072558042,0.088305677
0.001307591,0.001161571,0.001110269,0.001220834,0.001356543,0.001417149,0.00138222
0.007167324,0.008254374,0.008466183,0.009436196,0.009571434,0.007304384,0.006393141
0.051621882,0.048547243,0.064546649,0.038625067,0.035846977,0.02106883,0.022752021
0.016199292,0.015570894,0.014354325,0.014101096,0.015295307,0.017347123,0.01703519
0.060014354,0.064107165,0.065578804,0.062623434,0.063607633,0.058357464,0.055908104
74.46453674,78.43959391,81.94382905,83.81355303,83.85274174,80.37942227,76.99841759
20.62214949,20.8376971,20.62349545,20.58333991,21.27404714,20.90058107,20.47560859
43.98107546,52.00274617,55.6126124,53.95716494,46.1473104,40.76393544,40.87023631
,,,,,,
0.001307591,0.001161571,0.001110269,0.001220834,0.001356543,0.001417149,0.00138222
0.002379584,0.001898086,0.002003801,0.001832356,0.001960456,0.002132221,0.002346813
