113.3350858,122.3305924,135.6645988,135.9639775,140.6324811,132.5295743,124.4010532
42.6761707,47.92501456,54.63747349,53.62543013,54.6772422,49.26440584,46.21085039
34.25790538,42.73389097,46.96559011,43.38286992,34.540378,30.54952291,30.14062119
0.000969903,0.000833077,0.00086475,0.000801953,0.000718212,0.000798671,0.000740723
0.16879661,0.15559281,0.157859328,0.115304199,0.112806898,0.137993216,0.139789602
8.061497261,7.229107837,9.123093487,8.194516234,8.518403332,6.818301792,7.248667006
1.409951175,1.111478563,1.059150541,0.961429856,1.143479167,1.241312185,1.381491756
0.008580108,0.008253457,0.008095093,0.005576481,0.005515186,0.004750984,0.006200147
0.02156277,0.019859126,0.021607155,0.014662751,0.01372913,0.013055503,0.015109836
0.018035623,0.017366748,0.025803128,0.026554338,0.025813855,0.017255483,0.014235508
0.101077108,0.091598322,0.097537368,0.080909137,0.084557417,0.078068223,0.085850051
0.00215878,0.001938165,0.001985992,0.001785146,0.001940543,0.001895112,0.002101715
0.013906981,0.015942813,0.016829692,0.014177002,0.014287636,0.013054594,0.014875841
0.058936227,0.044254753,0.06651037,0.086960522,0.088210008,0.080463109,0.0566383
0.039714303,0.040097375,0.040457435,0.038251288,0.038684686,0.038452305,0.039379124
0.092173086,0.094229033,0.108938538,0.11238044,0.106654802,0.085367344,0.077830766
,,,,,,
0.00215878,0.001938165,0.001985992,0.001785146,0.001940543,0.001895112,0.002101715
0.001476375,0.001317524,0.001346479,0.00150499,0.001701956,0.001719698,0.001422033
