,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.953672070433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.556748518633,0.550148001636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.776042460469,0.849248997683,0.51090643796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.570509976047,0.55219202295,0.895485807716,0.398084268321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.832503326207,0.836218632103,0.48633749036,0.882408342397,0.4354373149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.897123098468,0.857591730308,0.429207750002,0.893162917021,0.446707848656,0.90008749561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.774025201176,0.852019538834,0.608605254899,0.97205268869,0.546615352925,0.896916900264,0.8743455095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.64276331523,0.776280497415,0.582045914501,0.917176424213,0.435065902927,0.728376314064,0.710557518306,0.878289668051,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.762723359072,0.742328390344,0.643946319161,0.500714264145,0.855034974676,0.634865206565,0.65987177773,0.609649118032,0.479699795682,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.82563539741,0.824566396073,0.540655722889,0.956072678164,0.475864553748,0.946475666899,0.95814707078,0.952434959093,0.808323867428,0.600905723767,1.0,0.0,0.0,0.0,0.0,0.0
0.877165377453,0.867450037478,0.430960683217,0.939475375465,0.412701250223,0.911415376748,0.992395354234,0.911591380926,0.776430922932,0.612232069043,0.974494359603,1.0,0.0,0.0,0.0,0.0
0.701311577917,0.75127844897,0.467055489186,0.948490927398,0.289293506904,0.929160830976,0.832295029088,0.92278789512,0.831050498766,0.386621021911,0.940014960076,0.88125937829,1.0,0.0,0.0,0.0
0.68663289456,0.654916349399,0.437398789939,0.771344717637,0.4960271736,0.913293684427,0.863612045592,0.835257709083,0.568148367496,0.660264968009,0.902349214279,0.851636522929,0.809200930308,1.0,0.0,0.0
0.764028389767,0.832023469109,0.477850620568,0.99709916779,0.353671591801,0.898484185791,0.892920791235,0.961961785805,0.907187001764,0.473290565539,0.959979520087,0.940048033738,0.965476486924,0.783823551398,1.0,0.0
0.734132342972,0.793251889312,0.55607555496,0.986498311499,0.406570443058,0.867924778126,0.864265851238,0.969205018756,0.883051305648,0.440510439938,0.953661066353,0.912135174125,0.960203361616,0.775322802806,0.984138447122,1.0
