2015-08-01,0,286.5,0.0586666666667
2015-08-01,1,331.416666667,0.128333333333
2015-08-01,2,339.090909091,0.104
2015-08-01,3,312.666666667,0.088
2015-08-01,4,85.75,0.044
2015-08-01,5,326.083333333,0.135666666667
2015-08-01,7,168.333333333,0.044
2015-08-01,8,284.0,0.224
2015-08-01,9,286.666666667,0.249333333333
2015-08-01,10,243.333333333,0.520666666667
2015-08-01,11,189.0,0.139333333333
2015-08-01,12,245.333333333,0.630666666667
2015-08-01,13,228.416666667,0.865333333333
2015-08-01,14,202.25,0.762666666667
2015-08-01,15,222.818181818,0.692
2015-08-01,16,228.333333333,0.509666666667
2015-08-01,17,189.0,0.553666666667
2015-08-01,18,241.583333333,0.502333333333
2015-08-01,19,250.916666667,0.190666666667
2015-08-02,7,307.0,0.0513333333333
2015-08-02,9,208.9,0.2464
2015-08-02,10,284.75,0.212666666667
2015-08-02,11,215.333333333,0.564666666667
2015-08-02,12,269.833333333,0.432666666667
2015-08-02,13,288.5,0.443666666667
2015-08-02,14,192.75,0.572
2015-08-02,15,161.272727273,0.552
2015-08-02,16,303.5,0.627
2015-08-02,17,296.0,0.590333333333
2015-08-02,18,202.166666667,0.377666666667
2015-08-02,19,277.333333333,0.363
2015-08-02,20,262.333333333,0.146666666667
2015-08-03,8,192.833333333,0.216333333333
2015-08-03,10,220.727272727,0.16
2015-08-03,11,230.25,0.377666666667
2015-08-03,12,198.333333333,0.858
2015-08-03,13,170.416666667,0.689333333333
2015-08-03,14,264.083333333,0.715
2015-08-03,15,290.416666667,0.414333333333
2015-08-03,16,206.363636364,0.476
2015-08-03,17,251.0,0.616
2015-08-03,18,258.416666667,0.275
2015-08-03,19,279.083333333,0.113666666667
2015-08-03,20,22.0,0.044
2015-08-04,1,67.0,0.0513333333333
2015-08-04,9,288.583333333,0.154
2015-08-04,10,183.5,0.223666666667
2015-08-04,11,230.818181818,0.504
2015-08-04,12,250.916666667,0.524333333333
2015-08-04,13,177.833333333,0.674666666667
2015-08-04,14,206.0,0.869
2015-08-04,15,256.75,0.465666666667
2015-08-04,16,192.0,0.504
2015-08-04,17,243.090909091,0.46
2015-08-04,18,237.833333333,0.377666666667
2015-08-04,19,311.083333333,0.410666666667
2015-08-04,20,59.0,0.112
