7/13/2015,1,0,0,0,0.167673477,0.001579231,0,0,0.037041538,0.000334188,0,0.001216849,0.008731911,0.017077694,70.58763172,25.12957359,14.04581
7/17/2015,5,0.000203379,0.242667702,12.43799806,0.844100517,0.005199542,0,0,0.066639166,0.000726803,0,0.008594114,0.014852245,0.064365936,52.21028203,17.1200913,15.85529087
7/20/2015,1,0.000214141,0.048334158,6.29797474,0.305758349,0.002403342,0,0,0.031590183,0.00038638,0,0.005273227,0.005064021,0.034558007,39.88409983,18.69649175,9.459976395
7/23/2015,4,0.000303851,0.017452062,0,1.301591643,0.003253826,0,0,0.049244597,0.001698071,0,0.003127002,0.005305997,0.024510529,71.94838153,26.80142944,0.95600648
7/26/2015,7,0.000713831,0.280784957,10.63920275,1.075646365,0.01957306,0.00248357,0.033027767,0.105219242,0.001237325,0.045987485,0.211340707,0.01398191,0.179109041,128.0693479,61.96456656,3.244957237
7/29/2015,3,0.000324215,0.056581385,7.874086503,0.433493752,0.004826393,0,0,0.054340307,0.000514088,0,0.595372556,0.01476582,0.037642298,57.25830314,22.77448014,7.889407718
8/1/2015,6,0.000234242,0.256708956,3.786692689,0.905050351,0.001117495,0,0,0.051866879,0.000852121,0,0.00529571,0.006413731,0.016061233,60.78869888,35.81186611,3.178001511
8/4/2015,2,6.67E-05,0,1.911094397,0,0.002200989,0.002593011,0.000746525,0.040011152,0.000140904,0.00083958,0.009879741,0.008775253,0.036899072,76.74896486,13.3791232,44.49485323
8/7/2015,5,0.000159964,0.044582402,0.266308925,0.587650028,0.004940372,0.002292531,0.002791641,0.054448657,0.001035387,0,0.018659351,0.002993604,0.017818032,43.72862855,16.47002578,9.699905106
8/10/2015,1,0,0,0,0,0.011615765,0.002629209,2.68E-05,0.007186592,4.46E-05,0.000664898,0.007052636,0.005655692,0.016535598,62.76411689,34.55745248,33.8991414
8/13/2015,4,0.000303119,0.052286079,4.003133809,1.834796565,0.002356946,0,0.004073375,0.091900525,0.001861817,0,0.092656305,0.034803701,0.041289713,65.43142961,16.91136372,44.42789515
8/16/2015,7,0.000386753,0.123964583,11.50911499,2.113723217,0.009859406,0,0,0.236174551,0.002121606,0,0.014049615,0.019460589,0.043144727,103.4359559,37.65699893,25.08784261
8/19/2015,3,8.11E-05,0.117472209,3.561273699,0.097387784,0.002250512,0.001988461,0.001508953,0.092250845,0.000644446,0,0.000822945,0.000834177,0.006365775,67.90708417,20.86415981,20.45350767
8/22/2015,6,0.000162316,0.188229553,2.272399877,1.508103517,0.004700818,0,0,0.16933657,0.001545629,0.002372927,0.002052211,0.014176569,0.018114455,50.6401413,9.791589078,39.51605994
8/25/2015,2,0.000237751,0,0,0.696247636,0.014041065,0.007225576,0.042662258,0.082749215,0.001070029,0.009552512,0.047883354,0.016080318,0.105290675,118.363579,50.51702684,22.24332803
8/28/2015,5,0.001990506,0.071223255,0,0,0.01047653,0.003820592,0.008303695,0.0359865,0,0,0.022370871,0.00929524,0.036930711,52.27682198,19.43371625,16.34641373
8/31/2015,1,0.000388707,0.036434449,4.324554998,0,0.009372104,0.004182732,0.002761134,0.043013757,0.000288765,0.002952444,0.018183759,0.012361547,0.048237169,41.18864285,5.981307509,47.65608708
9/3/2015,4,5.86E-06,0.011329596,0.575258141,0,0,7.25E-05,0.000708633,0.017253075,0,0,0.008291325,0,0.003629168,,,
9/6/2015,7,0.000417454,0.023598864,15.50222327,1.346320629,0.005240967,0.009130611,0.030959751,0.292937609,0.002273611,0.00553523,0.029318487,0.025428222,0.106672422,150.119721,32.31963601,78.03379152
9/9/2015,3,0.00071044,0.040172085,3.613230097,0.109018077,0.012392977,0.004370714,0.01358196,0.074358129,0.000387763,0.009447755,0.025336701,0.013156819,0.080940514,73.10203809,17.23853899,53.51477531
9/12/2015,6,0.000143314,0,0,0,0.00290706,0.002684903,0.008804411,0.02755372,0,0,0.089106435,0.004152785,0.013201306,37.93035218,6.289846652,33.16254529
9/15/2015,2,0.000103682,0,0,0,0.004747018,0.009389757,0.006209596,0.042377915,2.93E-05,0.001436986,0.035685306,0.011535339,0.01943754,63.03116078,11.59802577,58.32762847
9/18/2015,5,0.000681849,0.146502565,19.48408995,2.097495784,0.006132902,0.016351826,0.035905658,0.371337215,0.002698218,0.03312897,0.056803334,0.078855754,0.229987857,165.6267288,36.07272045,94.51639974
9/21/2015,1,0.000671405,0,6.432398379,0.368639,0.018450623,0.008121593,0.015337179,0.105466062,0.000833694,0.008866471,0.037814809,0.013339902,0.051576401,90.0178844,18.96442314,70.68015701
9/24/2015,4,0.001488875,0.130854449,5.465370125,0.528208416,0.019854251,0.008702133,0.016160897,0.094167547,0.001072404,0.117772903,0.071705384,0.013649368,0.057551244,73.80827154,20.54660803,43.68644523
9/27/2015,7,0.000236415,0.022791984,0,0.250275085,0.012166129,0.010927677,0.004261934,0.137620874,0.00076036,0.005983989,0.023507407,0.021018199,0.037117965,62.08528806,12.33583869,64.21938049
9/30/2015,3,0.000433474,0,0,0,0.014806979,0.01299483,0.017594922,0.064923077,6.47E-05,0.034305046,0.083076499,0.020553328,0.135043894,97.23975112,19.35625342,82.38393086
10/3/2015,6,0.000181512,0,1.177340195,0.08460527,0.002634837,0.005521991,0.029345835,0.114729475,0.000530089,0.006718742,0.16160012,0.02375638,0.066375859,57.27524868,12.2223211,50.24949748
10/6/2015,2,0.000225717,0.024192751,0,0.256919771,0.013607566,0.007831652,0.004035253,0.063449548,0.000273691,0.008275422,0.010180065,0.017375305,0.058988222,85.87761933,17.03285621,87.04255622
10/9/2015,5,0.000599475,0.019211829,1.834646012,0.027606173,0.012294889,0.007862476,0.003376398,0.074895512,0.000663926,0.015361591,0.005838974,0.015403142,0.031082798,89.04709856,15.3625003,58.93200239
10/12/2015,1,0.000533465,0,13.20835871,0.594307696,0.025760651,0.012171107,0.008195831,0.177222562,0.001000073,0.010664325,0.010939885,0.03281227,0.079511463,120.908347,30.38762999,102.4669942
10/15/2015,4,3.73E-05,0,0.037425425,0.057704043,0.002766389,0.002659474,0.002303224,0.036947555,0.000370233,0.001400654,0.021443425,0.005346675,0.032442402,42.58607169,8.123249672,44.42149501
10/18/2015,7,0.000431781,0.008647351,0.897798133,0,0.002877447,0.008499294,0.003445903,0.054664727,0.000500974,0.002315088,0.008896148,0.009164479,0.052483118,148.0974411,34.53571717,75.22963168
10/21/2015,3,0.000279568,0,0,0.110669117,0.012706642,0.016996629,0.005421229,0.111360466,0.000677626,0.013884098,0.015901581,0.015143774,0.061630257,115.9807648,28.25825496,91.16213457
10/24/2015,6,0.000306231,0,0,0.667994056,0.005930395,0.014647051,0.006383117,0.08619043,0.001168322,0.004155365,0.019714479,0.028539805,0.086865977,89.28382704,20.41613942,58.01387259
10/27/2015,2,0.000560033,0.232936121,3.193064928,0,0.00454864,0.007860521,0.002617516,0.063020617,0.00023373,0.006594844,0.009795611,0.020372854,0.057211204,79.67450456,13.40692229,79.37564488
11/17/2015,2,0.000543888,0.181460845,2.809518192,1.764134796,0.004977713,0.022534618,0.00465556,0.057097823,0.003123075,0.002489666,0.010752914,0.016256776,0.091752028,161.0901934,44.11868057,104.4935884
11/20/2015,5,0.000389634,0.214846552,6.925922108,2.523658915,0.006732014,0.029629804,0.016107538,0.091398263,0.00421055,9.36E-05,0.058990032,0.023029457,0.098402543,168.123373,51.15460129,65.67242183
11/23/2015,,0.00068327,0,0,2.981488841,0.001549178,0.010126306,0.005350048,0.063961286,0.004643308,0.007008821,0.006204966,0.011431284,0.048849909,164.8649195,44.80957552,65.57268246
11/26/2015,,0.000689096,0.152395987,9.052513452,4.896704269,0.001179155,0.018134845,0.015586261,0.092476437,0.007677239,0,0.003995258,0.008858768,0.08114028,154.2160079,66.840015,17.57720389
12/2/2015,3,0.000479286,0,0,2.596096466,0.007543902,0.023983878,0.011113104,0.081159551,0.004793156,0.023960238,0.158281188,0.020876523,0.064900862,195.1204837,52.07695586,100.8586468
12/5/2015,6,0,0.029756837,0,0.988511903,0,0.020129841,0.002277207,0.042469666,0.003608087,0,0,0,0.062333908,253.9466598,83.85527022,82.11885361
12/8/2015,2,0.000616156,0.057363158,7.58348652,0.38529782,0.010667332,0.013766655,0.005321316,0.063033662,0.001161,0.031471901,0.006923161,0.022253406,0.06179335,181.216115,37.78457633,116.0399186
12/11/2015,5,0.000213343,0.022433674,0,0.828345979,0.004343903,0.00602109,0.006235182,0.019816706,0.0011954,0.001845158,0.005451656,0.016581175,0.06480246,81.88140632,19.62756536,33.68932748
12/14/2015,1,0.000436891,0,3.839636612,2.154627661,0.003040731,0.015824664,0.022306089,0.068611696,0.003871854,0.011106597,0.012846724,0.009893647,0.13016411,157.8893251,58.62136798,67.11208777
12/17/2015,4,0,1.390245932,0,0.877254586,0.000308936,0.008053859,0.001790522,0.036762355,0.00258845,0.00172242,0.001936903,0,0.046253889,170.4951776,49.10598494,89.98408557
12/23/2015,,0,0,0,1.132097421,0,0.011430231,0,0.020121506,0.004119685,0,0,0,0.041167739,184.2810797,62.26634862,29.10365556
12/27/2015,,0.000115144,0,0,1.338782988,0.00260742,0.060763483,0.021901336,0.048871494,0.002687882,0,0.028445753,0.008755225,0.061339286,152.5967427,38.75985438,93.5870997
12/29/2015,,0,0,0,1.234919638,0,0.008776213,0,0.027014925,0.00383204,0,0,0,0.112821897,272.2342236,106.95006,39.90916628
1/1/2016,,0.000108376,0,2.821688172,2.330654901,0.002574158,0.018304854,0.013514917,0.158918969,0.003347145,0,0.041215363,0.025372915,0.080351925,117.7361942,36.43122955,57.72880384
1/4/2016,1,0.000404817,0.490650949,0,1.462499395,0.017331948,0.048032858,1.349528985,0.188354525,0.002310078,0.010133498,1.135606745,0.018854983,0.200806705,112.2937653,27.88852592,70.67558165
1/7/2016,4,0,0,0,0.253938914,0,0.00576038,0,0.021421921,0.002272492,0,0.016558776,0,0.043222955,137.3155073,40.17643379,77.04086319
1/10/2016,7,0.00100955,0.334218284,53.85658036,1.933733932,0.004990453,0.005479093,0.002462723,0.041828314,0.001745788,0.027225826,0.000909211,0.014113335,0.083409858,93.22948794,28.25207058,62.4542551
1/13/2016,3,0,0.124442588,0,0.160900072,0,0.005761791,0.000397466,0.031542908,0.001849743,0,0.012828486,0,0.023746498,111.694141,29.08837468,82.59053764
1/16/2016,,0.001949712,0.083990165,5.556619621,0.28159142,0.010067249,0.028920499,0.452698821,0.138525934,0.001127076,0.145157761,0.67317287,0.068172642,0.190391475,135.6163186,30.33022798,65.4394131
1/19/2016,2,0.00017569,0,0,0.302473484,0.003735817,0.01171538,0.006668167,0.030609375,0.000730744,0.001686547,0.03429999,0.053331582,0.051474565,80.13318799,19.62754731,63.68315989
1/22/2016,5,0,0,0,0.321566885,0.000756775,0.000689162,0.001251198,0,0.000162945,0.004540164,0,0,0,75.7923047,15.44909846,41.59893669
1/28/2016,4,0.000248959,0,0,0.818096459,0.001692786,0.009058339,0.004667992,0.052402632,0.001064863,0.000598105,0.009376133,0.017592247,0.041275286,155.3606057,44.76927267,63.64556008
1/31/2016,7,0,0,0,0,0.016788706,0.031275301,0.048269407,0,0,0,0,0,0,56.96732893,18.66165548,31.78804378
2/3/2016,3,0,0,0,0,0,0.012061016,0.011762925,0.021409551,0.001737804,0,0.025147922,0,0.042221574,102.7962145,25.38421282,66.89793393
2/6/2016,6,0.000810085,0,0,1.565709345,0.004878781,0.024272514,0.037421344,0.143593666,0.003204965,0.002681596,0.093248771,0.058007865,0.185558739,161.1499272,44.03327467,79.42810031
2/9/2016,2,0.000522797,0.048157849,0,0.78600526,0.005685934,0.006245717,0.110357549,0.217439417,0.001178621,0,0.212953279,0.012186937,0.059825513,185.1371536,44.10672942,139.4541727
2/12/2016,5,0.000379495,0.084740263,49.03812029,2.96800389,0.009878048,0.038737854,0.006867947,0.081859038,0.003391175,0.016695615,0.005071045,0.059508765,0.189720024,129.2771341,44.15111921,52.80070139
2/15/2016,,0.000518321,0.035682604,11.85918611,0.612516943,0.007240371,0.019221672,0.022827822,0.132376265,0.001518237,0.005247271,0.066144875,0.02280553,0.109341141,86.51187673,18.9071038,49.04075711
2/18/2016,4,0.00032119,0,0,1.016964974,0.002733175,0.024701625,0.012048454,0.053163258,0.002182711,0.004529665,0.016075263,0.061855258,0.215149337,86.83758923,26.38670869,41.5622688
2/21/2016,7,0,2.322267529,0.31954367,0.224768191,0.000591321,0.016604159,0.027013589,0.070853192,0.001968032,0,0.052410891,0,0.109751459,113.0021714,32.6637844,70.75908866
2/24/2016,3,0.000486608,0.197553095,1.666234166,1.540746744,0.007298548,0.020111917,0.025384769,0.095874605,0.002780034,0.012693169,0.050062959,0.016870607,0.099661231,107.4693029,26.31254608,69.26865852
2/27/2016,6,8.79E-05,0,0,0.609039791,0.002556813,0.013899397,0.010766701,0.04277167,0.00121074,0,0.009558898,0.01923194,0.092053693,73.95485164,20.06342516,44.03307008
3/1/2016,2,0.000588904,0.132442508,0.310196186,1.255521166,0.00843635,0.014894662,0.005090669,0.092574755,0.001699747,0.006088405,0,0.014878562,0,77.56441526,23.00719556,59.01320799
3/10/2016,4,0.000599951,0.099546518,0,0.797166848,0.003129782,0.009250237,0.005479064,0.035213302,0.001185451,0.006221711,0,0.011819311,0,41.60253126,5.297249396,28.12461277
3/13/2016,7,0.000129376,0.117063251,0.213551448,0.011964834,0.001035158,0.022638038,0.000698657,0.040945939,0.000508523,0,0,0.006788948,0,36.37852849,6.507178438,45.94014694
3/16/2016,3,0.000282558,0.033616878,3.497499879,0,0.002868805,0.025214238,0.018319619,0.081008091,0.00040567,0.001568641,0,0.024713809,0,69.67390064,9.49388058,50.71995767
3/19/2016,6,0.000529455,0.076918749,0,0.810124182,0.003379384,0.017622095,0.003522886,0.04533394,0.000833024,0.003505167,0,0.031426425,0,56.56645666,6.10559372,40.22486589
